22,Tour Guide [Community Guide],MARIETTO APARENTE SUMALINOG,"Pilar, Surigao del Norte",9669477019,mariettosumalinog059@gmail.com,DOT-R13-TGD-01233-2025,30-Jun-26,1
23,Tour Guide [Community Guide],BERNIE TERAYTAY SANCHEZ,"Pilar, Surigao del Norte",9958557705,sbernie986@gmail.com,DOT-R13-TGD-01247-2025,30-Jun-27,1
24,Tour Guide [Community Guide],ZARDAN ARLAN RUIZ,"Pilar, Surigao del Norte",9564788153,ruizzardan3@gmail.com,DOT-R13-TGD-01250-2025,30-Jun-27,1
25,Tour Guide [Community Guide],VERGEL MIGULLAS SANCHEZ,"Pilar, Surigao del Norte",9958557705,svergel314@gmail.com,DOT-R13-TGD-01251-2025,30-Jun-27,1
26,Tour Guide [Community Guide],GEORGE ESCUYOS MINGUITA,"Pilar, Surigao del Norte",9055659371,7gemsiar8@gmail.com,DOT-R13-TGD-01252-2025,30-Jun-27,1
27,Tour Guide [Community Guide],RENIE ARGENTE ESCATRON,"Pilar, Surigao del Norte",9063443689,escatronrenie19@gmail.com,DOT-R13-TGD-01257-2025,30-Jun-27,1
28,Tour Guide [Community Guide],SANDY SALVALOZA ALIPAYO,"Pilar, Surigao del Norte",9958166707,sandaraalipayo189@gmail.com,DOT-R13-TGD-01263-2025,30-Jun-27,1
29,Tour Guide [Community Guide],RUEL POBE ESPUERTA,"Pilar, Surigao del Norte",9953125736,ruelespuerta25@gmail.com,DOT-R13-TGD-01265-2025,30-Jun-27,1
29,Tour Guide [Community Guide],RONNIE T FORMILLES,"Pilar, Surigao del Norte",9171448265,ronnieformilles@gmail.com,DOT-R13-TGD-01282-2025,30-Jun-27,1
,,,,,,,,
,SURIGAO CITY,,,,,,,
1,Mabuhay Accommodation,Surigao Tourist Inn,"P-7, Navalca, Surigao City",(086) 826-8886 / 0920-474-1131,surigaotouristinn@yahoo.com.ph,DOT-R13-MAB-00063-2021,31-Oct-26,Renewal
2,Mabuhay Accommodation,Annex Hotel,Surigao City,9989531722,annexhoteltavern@gmail.com,DOT-R13-MAB-00336-2023,31-Oct-26,Renewal
3,Mabuhay Accommodation,Le Chard Place Bed and Breakfast,"Km. 4 National Highway, Brgy. Luna, Surigao City",0947-890-8891 / (086) 231-5107,lechardplace@yahoo.com,DOT-R13-MAB-00062-2021,31-Oct-26,Renewal
4,Mabuhay Accommodation,SURIGAO TOURIST INN ANNEX,"P-2 BRGY. SAN JUAN, SURIGAO CITY",9812346081,surigaotouristinnannex@gmail.com,DOT-R13-MAB-00017-2020,31-Oct-26,Renewal
5,Mabuhay Accommodation,Lokal Suites,Surigao City,(086)827-4328/0998-885-6294,lokalsuites@gmail.com,DOT-R13-MAB-00006-2020,31-Oct-26,Renewal
6,Mabuhay Accommodation,CASA DOMINGO DE SURIGAO CORPORATION,"Borromeo St., Brgy. Washington, Surigao City",9122272480,CasaDomingoDeSurigao@gmail.com,DOT-R13-MAB-01166-2024,31-Oct-25,New
7,Mabuhay Accommodation,Miami City Suites Corp.,Surigao City,9988856236,miamicitysuites@yahoo.com,DOT-R13-MAB-00075-2021,31-Oct-26,Renewal
8,Mabuhay Accommodation,THYLANE ROSE HOMESTAY,"San Roque, Surigao City",9455588875,blaizou86@gmail.com,DOT-R13-MAB-01305-2025,31-Oct-25,31-Dec-99
9,Mabuhay Accommodation,MAYANG HOMESTAY,"Sitio Tumanday 1, Brgy. Rizal, Surigao City",9163530419,glendamerka@gmail.com,DOT-R13-MAB-01313-2025,31-Oct-25,1-Jan-00
10,Mabuhay Accommodation,RS YUIPCO DEVELOPMENT CORPORATION,02796 RSY BLDG P. REYES STREET,086 826 8464,bng_yuipco@yahoo.com,DOT-R13-MAB-00026-2020,31-Oct-26,13-Jan-00
,,,,,,,,
1,HOTEL,"PHILIPPINE GATEWAY HOTEL, INC.","Surigao City, Surigao del Norte",9192673781,philgatewaysurigao@yahoo.com.ph,DOT-R13-HTL-00478-2023,31-Oct-26,Renewal
2,HOTEL,Hotel Tavern Surigao,"Surigao City, Surigao del Norte",9189636182,"hoteltavern.dosm@gmail.com
hoteltavern@yahoo.com",DOT-R13-HTL-00030-2020,31-Oct-26,21-Feb-00
,,,,,,,,
1,RESORT,ALMONT BEACH RESORT,"Lipata, Surigao City, Surigao del Norte",9196699499,training.inlandresort@almont.com.ph,DOT-R13-RES-00013-2020,31-Oct-26,Renewal
,,,,,,,,
1,Agri Tourism Farm Site - Farm Stay,JB NATURE FARM & RESORT,"P. 7, Sukailang, Surigao City",9301938864,jbnaturefarmresort@gmail.com,DOT-R13-AGT-00113-2021,29-Sep-25,Renewal
,,,,,,,,
1,Tour Guide [Regional Guide],RICHARD NICK AMORA AMORES,"Surigao City, Surigao del Norte",9489799943,surigaotravelshop@yahoo.com.ph,DOT-R13-TGD-00125-2021,30-Jun-27,
2,Tour Guide [Regional Guide],JOSE KARLO PENARANDA MINGLANA,"Taft, Surigao City, Surigao del Norte",9954455638,leisuresurigao@gmail.com,DOT-R13-TGD-00982-2024,30-Jun-26,Renewal
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1,Tour Guide [Community Guide],SONIALYN CALAYCAY ANSALE,"San Juan, Surigao City,Surigao del Norte",9503204649,littlebabbylove@yahoo.com,DOT-R13-TGD-01363-2025,30-Jun-27,
2,Tour Guide [Community Guide],ILDELIZA SILVOSA EDERA,"San Juan, Surigao City,Surigao del Norte",9122022155,leslie.silvosa@yahoo.com,DOT-R13-TGD-01375-2025,30-Jun-27,
3,Tour Guide [Community Guide],KEM PATRICK GANDA ELUDO,"Mapawa, Surigao City, Surigao del Norte",9381344313,eludokem24@gmail.com,DOT-R13-TGD-01380-2025,30-Jun-27,
4,Tour Guide [Community Guide],ROWEL MARTINEZ ACHAS,"Mapawa, Surigao City, Surigao del Norte",9253259853,rowelachas03291986@gmail.com,DOT-R13-TGD-01381-2025,30-Jun-27,
5,Tour Guide [Community Guide],VERONICA UBERA RAFAEL,"Mapawa, Surigao City, Surigao del Norte",9514510112,eronicarafael03241978@gmail.com,DOT-R13-TGD-01383-2025,30-Jun-27,
6,Tour Guide [Community Guide],RHAY JHON DIZON PEDRERA,"Mapawa, Surigao City, Surigao del Norte",9305690933,rhayjhonp@gmail.com,DOT-R13-TGD-01384-2025,30-Jun-27,
7,Tour Guide [Community Guide],REYNELITO B OCAMPO,"Silop, Surigao City, Surigao del Norte",9383558319,REYNELITOOCAMPO@OUTLOOK.COM,DOT-R13-TGD-01387-2025,30-Jun-27,30-Jun-27
8,Tour Guide [Community Guide],GILBERT CUBELO OCAMPO,"Silop, Surigao City, Surigao del Norte",9213380956,gilbertocampo99@gmail.com,DOT-R13-TGD-01393-2025,30-Jun-27,
9,Tour Guide [Community Guide],JESTONY JAMORA MOPAL,"Mapawa, Surigao City, Surigao del Norte",9988856194,jestonyjamoramopal@gmail.com,DOT-R13-TGD-01394-2025,30-Jun-27,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,BACUAG,,,,,,,
1,Tour Guide [Community Guide],ERFIL GIL CHATO AMBID,"Rosario, Bacuag, Surigao del Norte",9476327450,erfilgilambid@gmail.com,DOT-R13-TGD-01368-2025,30-Jun-27,
