10,Tour Guide [Community Guide],JUNEWARREN CRUIZ BORDAS,"Navarro, Socorro, Surigao del Norte",9103977171,bongbordas@gmail.com,DOT-R13-TGD-00974-2024,30-Jun-26,New
11,Tour Guide [Community Guide],JANAIDA ROSE DIZON LABE,"Sering, Socorro, Surigao del Norte",9758304318,janaidalabe@gmail.com,DOT-R13-TGD-00975-2024,30-Jun-26,New
12,Tour Guide [Community Guide],CHULO BOHOL CONSIGNA,"Rizal, Socorro, Surigao del Norte",9469286694,chuloconsigna3@gmail.com,DOT-R13-TGD-00976-2024,30-Jun-26,New
13,Tour Guide [Community Guide],JOHN CARLSON SANICO HUMAYLAB,"Albino Taruc, Socorro,  Surigao del Norte",9476184679,humaylabjohncarlson@gmail.com,DOT-R13-TGD-00978-2024,30-Jun-26,New
14,Tour Guide [Community Guide],MARK VIRGIL SANGCO GELSANO,"Socorro, Surigao del Norte",9815042930,markgelsano@gmail.com,DOT-R13-TGD-00996-2024,30-Jun-26,New
15,Tour Guide [Community Guide],NOEL LLANO CARDUZA,"Navarro, Socorro, Surigao del Norte",9667204577,noelcarduza1@gmail.com,DOT-R13-TGD-01006-2024,30-Jun-26,New
16,Tour Guide [Community Guide],CHRISTOPHER LOZADA TARO,"Albino Taruc, Socorro,  Surigao del Norte",9101708140,tarochristopherlozada@gmail.com,DOT-R13-TGD-01023-2024,30-Jun-26,New
17,Tour Guide [Community Guide],KHEN IVAN CAINDOY BORDAS,"Brgy. Rizal, Socorro, Surigao del Norte",9672570937,gyungz18@gmail.com,DOT-R13-TGD-01213-2025,30-Jun-27,New
18,Tour Guide [Community Guide],JHOREL DELA PEñA DAPAR,"Albino Taruc, Socorro,  Surigao del Norte",9302502824,daparjhorel@gmail.com,DOT-R13-TGD-01229-2025,30-Jun-27,1
19,Tour Guide [Community Guide],CHAMPAGNE JUANITE PLATILLA,"Juanite, Socorro, Surigao del Norte",9461852240,platillac@gmail.com,DOT-R13-TGD-01237-2025,30-Jun-27,1
20,Tour Guide [Community Guide],MAYSHARIZ LABE ADLAO,"Socorro, Surigao del Norte",9067087631,adlaomayshariz@gmail.com,DOT-R13-TGD-01343-2025,30-Jun-27,1
,,,,,,,,
,SAN ISIDRO,,,,,,,
1,Mabuhay Accommodation,TROGON'S PERCH RESORT,"Pacifico, San Isidro, Surigao del Norte",639151228619,trogonsperchsiargao@gmail.com,DOT-R13-MAB-00993-2024,31- Oct-2026,Renewal
2,Mabuhay Accommodation,YAPAK BEACH VILLAS,"Pacifico, San Isidro, Surigao del Norte",9056071452,anacelbuenaflorbual@gmail.com,DOT-R13-MAB-00862-2024,31- Oct-2026,Renewal
,,,,,,,,
1,Homestay,JMN Sailfish Bay Surf & Big Game Fishing Lodge,"Pacifico, San Isidro, Surigao del Norte",9159733517,mark.latham@yahoo.co.uk,DOT-R13-HMY-00576-2023,31- Oct-2026,Renewal
2,Homestay,La Freyah's Homestay,"Del Carmen, San Isidro, Surigao del Norte",9171282867,malynbert.sanisidro@gmail.com,DOT-R13-HMY-00577-2023,31- Oct-2026,
,,,,,,,,
1,Tour Guide [Community Guide],RENEBOY SARAGOZA DE JESUS,"San Isidro, Surigao del Norte",9667051306,dejesusreneboy@gmail.com,DOT-R13-TGD-01122-2024,30-Jun-26,Renewal
2,Tour Guide [Community Guide],BERNARD BROSOLA COMILLAS,"San Isidro, Surigao del Norte",9658350194,comillasbernard25@gmail.com,DOT-R13-TGD-01152-2024,30-Jun-26,New
,,,,,,,,
1,Tourist Land Transport Operator,Lovely Century Corporation,"Purok 3, Macapagal, San Isidro",9279589942,lccorp.20@yahoo.com,DOT-R13-TTO-01321-2025,30- Apr-2026,10
,,,,,,,,
,DEL CARMEN,,,,,,,
1,Travel and Tour Agency,Ocean Cove Travel and Tours,"Brgy. Esperanza, Del Carmen, Surigao del Norte",9173022693,waytam07@yahoo.com.ph,DOT-R13-TTA-00315-2022,30-Jun-26,Renewal
,,,,,,,,
1,Tour Guide [Community Guide],Jems Clark Plaza Simena,"Del Carmen, Del Carmen, Surigao del Norte",9302295902,simenajemsclark@gmail.com,DOT-R13-TGD-01058-2024,30-Jun-26,Renewal
2,Tour Guide [Community Guide],YOLANDA VESTRA TIU,"Del Carmen, Del Carmen, Surigao del Norte",9302098397,yastiu@gmail.com,DOT-R13-TGD-01359-2025,30-Jun-27,
3,Tour Guide [Community Guide],PIORIE GRACE OLIVA LARGADAS,"Brgy. Jamoyaon, Del Carmen, Surigao del Norte",9460686783,largadasp0828@gmail.com,DOT-R13-TGD-01378-2025,30-Jun-27,
,,,,,,,,
,PILAR,,,,,,,
1,Homestay,NOGS Homestay,"Pilaring, Pilar, Surigao del Norte",9084131966,markee.siargao@gmail.com,DOT-R13-HMY-01222-2025,31-Oct-26,2
,,,,,,,,
1,Tour Guide [Community Guide],RUTH VILLASAN COñADO,"Pilar, Surigao del Norte",9052752990,ruthconado23@gmail.com,DOT-R13-TGD-00399-2023,30-Jun-26,Renewal
2,Tour Guide [Community Guide],JOAN BESERE MURILLO,"Pilar, Surigao del Norte",9669025884,murillojoan204@gmail.com,DOT-R13-TGD-00390-2023,30-Jun-26,Renewal
3,Tour Guide [Community Guide],RUSEL TESIORNA PACAñOR,"Pilar, Surigao del Norte",9260420209,roselpacanor31@gmail.com,DOT-R13-TGD-00405-2023,30-Jun-26,Renewal
4,Tour Guide [Community Guide],DIEMARK DORIA SULAPAS,"Pilar, Surigao del Norte",9659128097,diemarksulapas@gmail.com,DOT-R13-TGD-00393-2023,30-Jun-26,Renewal
5,Tour Guide [Community Guide],CARYL JANE ARMAN COñADO,"Pilar, Surigao del Norte",9457209011,carylconado@gmail.com,DOT-R13-TGD-00492-2023,30-Jun-26,Renewal
6,Tour Guide [Community Guide],PILIPINA ARMAN COÑADO,"Pilar, Surigao del Norte",9162008005,pilipinaconado@gmail.com,DOT-R13-TGD-01025-2024,30-Jun-26,Renewal
7,Tour Guide [Community Guide],WINDELBERT ESPINOSA GOLGAT,"Pilar, Surigao del Norte",9656638743,windelbertgolgat@gmail.com,DOT-R13-TGD-00404-2023,30-Jun-26,Renewal
8,Tour Guide [Community Guide],RENITA CONSIGNA SANICO,"Pilar, Surigao del Norte",9154146955,TanTanSanico1988@gmail.com,DOT-R13-TGD-00403-2023,30-Jun-26,Renewal
9,Tour Guide [Community Guide],GRACE CONSIGNA ARGENTE,"Pilar, Surigao del Norte",9278891865,graceargente4@gmail.com,DOT-R13-TGD-00408-2023,30-Jun-26,Renewal
10,Tour Guide [Community Guide],JULE ANN ENOJALDO RESANDO,"Pilar, Surigao del Norte",9155100352,noelresando69@gmail.com,DOT-R13-TGD-01020-2024,30-Jun-26,Renewal
11,Tour Guide [Community Guide],LUWELA NOGUERRAZA GOLANDRINA,"Pilar, Surigao del Norte",9057848728,luwelagolandrina@gmail.com,DOT-R13-TGD-00400-2023,30-Jun-26,Renewal
12,Tour Guide [Community Guide],SUSANIE ELLAMADA ARGENTE,"Pilar, Surigao del Norte",9064665266,susanieargente370@gmail.com,DOT-R13-TGD-00409-2023,30-Jun-26,Renewal
13,Tour Guide [Community Guide],SHIELA-MIE ESPINO DENOY,"Pilar, Surigao del Norte",639958190532,shielamiedenoy031@gmail.com,DOT-R13-TGD-00396-2023,30-Jun-26,Renewal
14,Tour Guide [Community Guide],CLARENCIO CONSIGNA COñADO,"Pilar, Surigao del Norte",9563102793,clarencioconado1982@gmail.com,DOT-R13-TGD-00406-2023,30-Jun-26,Renewal
15,Tour Guide [Community Guide],HANELYN VILLABETO GOLANDRINA,"Pilar, Surigao del Norte",9154146955,golandrinahanelyn@gmail.com,DOT-R13-TGD-00411-2023,30-Jun-26,Renewal
16,Tour Guide [Community Guide],WELZANE CORDITA ESPAñOLA,"Pilar, Surigao del Norte",9665383182,espanolawelzane@gmail.com,DOT-R13-TGD-01151-2024,30-Jun-26,New
17,Tour Guide [Community Guide],PIGIE GOLGAT NICOSIA,"Pilar, Surigao del Norte",9063801589,pigienicosia@gmail.com,DOT-R13-TGD-00401-2023,30-Jun-26,Renewal
18,Tour Guide [Community Guide],LOUIE GOLGAT APARENTE,"Pilar, Surigao del Norte",9064659300,louieaparente09@gmail.com,DOT-R13-TGD-00402-2023,30-Jun-26,Renewal
19,Tour Guide [Community Guide],MICSAN GOLANDRINA MAGBANUA,"Pilar, Surigao del Norte",9055662958,jmmagbanua143@gmail.com,DOT-R13-TGD-01235-2025,30-Jun-26,1
20,Tour Guide [Community Guide],JOVELYN CARIAGA GONZALES,"Pilar, Surigao del Norte",9062997501,jovgonzales0815@gmail.com,DOT-R13-TGD-01238-2025,30-Jun-26,1
21,Tour Guide [Community Guide],JEROME SUAREZ MIRANDAY,"Pilar, Surigao del Norte",9958166895,jeromiranday1234@gmail.com,DOT-R13-TGD-01240-2025,30-Jun-26,1
22,Tour Guide [Community Guide],MARIETTO APARENTE SUMALINOG,"Pilar, Surigao del Norte",9669477019,mariettosumalinog059@gmail.com,DOT-R13-TGD-01233-2025,30-Jun-26,1
23,Tour Guide [Community Guide],BERNIE TERAYTAY SANCHEZ,"Pilar, Surigao del Norte",9958557705,sbernie986@gmail.com,DOT-R13-TGD-01247-2025,30-Jun-27,1
24,Tour Guide [Community Guide],ZARDAN ARLAN RUIZ,"Pilar, Surigao del Norte",9564788153,ruizzardan3@gmail.com,DOT-R13-TGD-01250-2025,30-Jun-27,1
25,Tour Guide [Community Guide],VERGEL MIGULLAS SANCHEZ,"Pilar, Surigao del Norte",9958557705,svergel314@gmail.com,DOT-R13-TGD-01251-2025,30-Jun-27,1
26,Tour Guide [Community Guide],GEORGE ESCUYOS MINGUITA,"Pilar, Surigao del Norte",9055659371,7gemsiar8@gmail.com,DOT-R13-TGD-01252-2025,30-Jun-27,1
27,Tour Guide [Community Guide],RENIE ARGENTE ESCATRON,"Pilar, Surigao del Norte",9063443689,escatronrenie19@gmail.com,DOT-R13-TGD-01257-2025,30-Jun-27,1
28,Tour Guide [Community Guide],SANDY SALVALOZA ALIPAYO,"Pilar, Surigao del Norte",9958166707,sandaraalipayo189@gmail.com,DOT-R13-TGD-01263-2025,30-Jun-27,1
29,Tour Guide [Community Guide],RUEL POBE ESPUERTA,"Pilar, Surigao del Norte",9953125736,ruelespuerta25@gmail.com,DOT-R13-TGD-01265-2025,30-Jun-27,1
29,Tour Guide [Community Guide],RONNIE T FORMILLES,"Pilar, Surigao del Norte",9171448265,ronnieformilles@gmail.com,DOT-R13-TGD-01282-2025,30-Jun-27,1
,,,,,,,,
,SURIGAO CITY,,,,,,,
1,Mabuhay Accommodation,Surigao Tourist Inn,"P-7, Navalca, Surigao City",(086) 826-8886 / 0920-474-1131,surigaotouristinn@yahoo.com.ph,DOT-R13-MAB-00063-2021,31-Oct-26,Renewal
2,Mabuhay Accommodation,Annex Hotel,Surigao City,9989531722,annexhoteltavern@gmail.com,DOT-R13-MAB-00336-2023,31-Oct-26,Renewal
3,Mabuhay Accommodation,Le Chard Place Bed and Breakfast,"Km. 4 National Highway, Brgy. Luna, Surigao City",0947-890-8891 / (086) 231-5107,lechardplace@yahoo.com,DOT-R13-MAB-00062-2021,31-Oct-26,Renewal
4,Mabuhay Accommodation,SURIGAO TOURIST INN ANNEX,"P-2 BRGY. SAN JUAN, SURIGAO CITY",9812346081,surigaotouristinnannex@gmail.com,DOT-R13-MAB-00017-2020,31-Oct-26,Renewal
5,Mabuhay Accommodation,Lokal Suites,Surigao City,(086)827-4328/0998-885-6294,lokalsuites@gmail.com,DOT-R13-MAB-00006-2020,31-Oct-26,Renewal
6,Mabuhay Accommodation,CASA DOMINGO DE SURIGAO CORPORATION,"Borromeo St., Brgy. Washington, Surigao City",9122272480,CasaDomingoDeSurigao@gmail.com,DOT-R13-MAB-01166-2024,31-Oct-25,New
7,Mabuhay Accommodation,Miami City Suites Corp.,Surigao City,9988856236,miamicitysuites@yahoo.com,DOT-R13-MAB-00075-2021,31-Oct-26,Renewal
8,Mabuhay Accommodation,THYLANE ROSE HOMESTAY,"San Roque, Surigao City",9455588875,blaizou86@gmail.com,DOT-R13-MAB-01305-2025,31-Oct-25,31-Dec-99
9,Mabuhay Accommodation,MAYANG HOMESTAY,"Sitio Tumanday 1, Brgy. Rizal, Surigao City",9163530419,glendamerka@gmail.com,DOT-R13-MAB-01313-2025,31-Oct-25,1-Jan-00
10,Mabuhay Accommodation,RS YUIPCO DEVELOPMENT CORPORATION,02796 RSY BLDG P. REYES STREET,086 826 8464,bng_yuipco@yahoo.com,DOT-R13-MAB-00026-2020,31-Oct-26,13-Jan-00
,,,,,,,,
1,HOTEL,"PHILIPPINE GATEWAY HOTEL, INC.","Surigao City, Surigao del Norte",9192673781,philgatewaysurigao@yahoo.com.ph,DOT-R13-HTL-00478-2023,31-Oct-26,Renewal
2,HOTEL,Hotel Tavern Surigao,"Surigao City, Surigao del Norte",9189636182,"hoteltavern.dosm@gmail.com
hoteltavern@yahoo.com",DOT-R13-HTL-00030-2020,31-Oct-26,21-Feb-00
,,,,,,,,
1,RESORT,ALMONT BEACH RESORT,"Lipata, Surigao City, Surigao del Norte",9196699499,training.inlandresort@almont.com.ph,DOT-R13-RES-00013-2020,31-Oct-26,Renewal
,,,,,,,,
1,Agri Tourism Farm Site - Farm Stay,JB NATURE FARM & RESORT,"P. 7, Sukailang, Surigao City",9301938864,jbnaturefarmresort@gmail.com,DOT-R13-AGT-00113-2021,29-Sep-25,Renewal
,,,,,,,,
1,Tour Guide [Regional Guide],RICHARD NICK AMORA AMORES,"Surigao City, Surigao del Norte",9489799943,surigaotravelshop@yahoo.com.ph,DOT-R13-TGD-00125-2021,30-Jun-27,
2,Tour Guide [Regional Guide],JOSE KARLO PENARANDA MINGLANA,"Taft, Surigao City, Surigao del Norte",9954455638,leisuresurigao@gmail.com,DOT-R13-TGD-00982-2024,30-Jun-26,Renewal
,,,,,,,,
,,,,,,,,
1,Tour Guide [Community Guide],SONIALYN CALAYCAY ANSALE,"San Juan, Surigao City,Surigao del Norte",9503204649,littlebabbylove@yahoo.com,DOT-R13-TGD-01363-2025,30-Jun-27,
2,Tour Guide [Community Guide],ILDELIZA SILVOSA EDERA,"San Juan, Surigao City,Surigao del Norte",9122022155,leslie.silvosa@yahoo.com,DOT-R13-TGD-01375-2025,30-Jun-27,
3,Tour Guide [Community Guide],KEM PATRICK GANDA ELUDO,"Mapawa, Surigao City, Surigao del Norte",9381344313,eludokem24@gmail.com,DOT-R13-TGD-01380-2025,30-Jun-27,
4,Tour Guide [Community Guide],ROWEL MARTINEZ ACHAS,"Mapawa, Surigao City, Surigao del Norte",9253259853,rowelachas03291986@gmail.com,DOT-R13-TGD-01381-2025,30-Jun-27,
5,Tour Guide [Community Guide],VERONICA UBERA RAFAEL,"Mapawa, Surigao City, Surigao del Norte",9514510112,eronicarafael03241978@gmail.com,DOT-R13-TGD-01383-2025,30-Jun-27,
6,Tour Guide [Community Guide],RHAY JHON DIZON PEDRERA,"Mapawa, Surigao City, Surigao del Norte",9305690933,rhayjhonp@gmail.com,DOT-R13-TGD-01384-2025,30-Jun-27,
7,Tour Guide [Community Guide],REYNELITO B OCAMPO,"Silop, Surigao City, Surigao del Norte",9383558319,REYNELITOOCAMPO@OUTLOOK.COM,DOT-R13-TGD-01387-2025,30-Jun-27,30-Jun-27
8,Tour Guide [Community Guide],GILBERT CUBELO OCAMPO,"Silop, Surigao City, Surigao del Norte",9213380956,gilbertocampo99@gmail.com,DOT-R13-TGD-01393-2025,30-Jun-27,
9,Tour Guide [Community Guide],JESTONY JAMORA MOPAL,"Mapawa, Surigao City, Surigao del Norte",9988856194,jestonyjamoramopal@gmail.com,DOT-R13-TGD-01394-2025,30-Jun-27,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,BACUAG,,,,,,,
1,Tour Guide [Community Guide],ERFIL GIL CHATO AMBID,"Rosario, Bacuag, Surigao del Norte",9476327450,erfilgilambid@gmail.com,DOT-R13-TGD-01368-2025,30-Jun-27,
,SAN JOSE,,,,,,,,,
1,Mabuhay Accommodation,Island View Suites,"San Jose, Dinagat Islands",9275166593,dodzrhoelangel@gmail.com,DOT-R13-MAB-00163-2021,31-Oct-26,Renewal,,
2,Mabuhay Accommodation,Vine's Bed and Breakfast Hometel,"San Jose, Dinagat Islands",9394765600,vinesbnb2019@gmail.com,DOT-R13-MAB-00322-2022,31-Oct-26,Renewal,,
,,,,,,,,,,
1,Homestay,Along D Road Homestay,"San Jose, Dinagat Islands",91771164430,prince_arki@yahoo.com,DOT-R13-HMY-00337-2023,31-Oct-26,Renewal,,
2,Homestay,HAPPYNEST HOMESTAY,"San Jose, Dinagat Islands",9622937566,jorgelbaylon@gmail.com,DOT-R13-HMY-00532-2023,31-Oct-26,Renewal,,
3,Homestay,3RJA HOMESTAY,"San Jose, Dinagat Islands",9501792166,rejiemaebernaldo@gmail.com,DOT-R13-HMY-01096-2024,31-Oct-26,New,,
4,Homestay,JBN Seaside Inn,"San Jose, Dinagat Islands",9102823549,igpersonal101@gmail.com,DOT-R13-HMY-01084-2024,31-Oct-26,New,,
5,Homestay,JK TOURIST INN,"San Jose, Dinagat Islands",9473010077,krislynne214@gmail.com,DOT-R13-HMY-01201-2024,31-Oct-26,New,,
6,Homestay,AMAS-RA HOMESTAY,"San Jose, Dinagat Islands",9381013499,mitchielaerai@gmail.com,DOT-R13-HMY-00541-2023,31-Oct-26,Renewal,,
7,Homestay,Saturn's Homestay,"San Jose, Dinagat Islands",9463375717,jestdadobo@gmail.com,DOT-R13-HMY-00011-2020,31-Oct-24,Renewal,,
8,Homestay,KMRJ Inn,"San Jose, Dinagat Islands",9467222930,royechin1985@gmail.com,DOT-R13-HMY-00522-2023,31-Oct-26,2,4,New
9,Homestay,DINAGAT WEST ISLANDERS HOMESTAY,"San Jose, Dinagat Islands",9203557950,dinagatwestislandershomestay@gmail.com,DOT-R13-HMY-01353-2025,31-Oct-26,,,
10,Homestay,BENFORD HOMESTAY,"San Jose, Dinagat Islands",9300266874,benfordhomestay@gmail.com,DOT-R13-HMY-01357-2025,31-Oct-26,,,
11,Homestay,ALROSHAN INN,P1 DM Avenue Poblacion San Jose Dinagat Islands,9150846076,alroshanstaycation@gmail.com,DOT-R13-HMY-01358-2025,31-Oct-26,,,
,,,,,,,,,,
1,Travel and Tour Agency,Azonta Travel and Tours,"San Jose, Dinagat Islands",9353159000,azonta.tours@gmail.com,DOT-R13-TTA-00314-2022,30-Jun-26,Renewal,,
2,Travel and Tour Agency,JMALLS Travel and Tours,"San Jose, Dinagat Islands",9171634907,jmallsventure@gmail.com,DOT-R13-TTA-00531-2023,30-Jun-26,Renewal,,
3,Travel and Tour Agency,Island Getaway Travel and Tours,"San Jose, Dinagat Islands",9507602755,emsbalighot@gmail.com,DOT-R13-TTA-00335-2023,30-Jun-26,Renewal,,
4,Travel and Tour Agency,D'NINE STARS TRAVEL AND TOURS,"San Jose, Dinagat Islands",9219458892,dninestarstravelandtours@gmail.com,V,,,,
,,,,,,,,,,
1,Tour Guide [Community Guide],Daryl Mae Pakilit Lopez,"San Jose, Dinagat Islands",9093137300,pakilit.darylmae1@gmail.com,DOT-R13-TGD-00858-2024,30-Jun-26,Renewal,,
2,Tour Guide [Community Guide],YEREX TACOLOY FAUSTO,"Aurelio, San Jose, Dinagat Islands",9304012605,yerexako@gmail.com,DOT-R13-TGD-00881-2024,30-Jun-26,New,,
3,Tour Guide [Community Guide],JELLY BONILLA ECLEO,"Poblacion, San Jose, Province of Dinagat Islands",9485055721,ecleo.jelly@gmail.com,DOT-R13-TGD-00887-2024,30-Jun-26,New,,
4,Tour Guide [Community Guide],JOENARD GOMEZ TOMINES,"P-1 Jacquez, San Jose, Dinagat Islands",9356821459,tominesjoenard015@gmail.com,DOT-R13-TGD-00888-2024,30-Jun-26,New,,
5,Tour Guide [Community Guide],KRISLYNNE BIñAS BATADLAN,"Don Ruben Ecleo, San Jose, Dinagat Islands",9473010077,krislynne214@gmail.com,DOT-R13-TGD-00890-2024,30-Jun-26,New,,
6,Tour Guide [Community Guide],Prince Kenthjames Monteagudo Delos Reyes,"San Jose, Dinagat Islands",9485015436,delosreyes.prinsipe@gmail.com,DOT-R13-TGD-00854-2024,30-Jun-26,Renewal,,
7,Tour Guide [Community Guide],Al Timtim Pondoc,"San Juan, San Jose, Dinagat Islands",9481283562,alpondoc1975@gmail.com,DOT-R13-TGD-00602-2024,30-Jun-26,Renewal,,
8,Tour Guide [Community Guide],Ruthony Salvador Acabal,"San Jose, Dinagat Islands",9076102770,lonthki2566@gmail.com,DOT-R13-TGD-01022-2024,30-Jun-26,Renewal,,
9,Tour Guide [Community Guide],Estela Marie Saitas Balighot,"San Jose, Dinagat Islands",9507602755,emsbalighot@gmail.com,DOT-R13-TGD-00569-2023,30-Jun-26,Renewal,,
10,Tour Guide [Community Guide],Arjay Brigoli Caniko,"San Jose, Dinagat Islands",9091758544,arjaycaniko11@gmail.com,DOT-R13-TGD-00859-2024,30-Jun-26,Renewal,,
11,Tour Guide [Community Guide],Norygean Bregole Pondoc,"San Jose, Dinagat Islands",9108620296,alpondoc1975@gmail.com,DOT-R13-TGD-00602-2024,30-Jun-26,Renewal,,
12,Tour Guide [Community Guide],LEA PELEGRINO NANOL,"San Jose, Dinagat Islands",9122171040,lerian0815@gmail.com,DOT-R13-TGD-01374-2025,30-Jun-27,,,
,,,,,,,,,,
1,Tour Operator,Kanaway Package Tour Services,"San Jose, Dinagat Islands",0985354598/09150564493,kanawayislandtour@gmail.com,DOT-R13-TOP-00523-2023,30-June-26,Renewal,,
2,Tour Operator,Hoppy Feet Travel and Tours,"San Jose, Dinagat Islands",9663015902,kareengalleors@gmail.com,DOT-R13-TOP-00533-2023,30-Jun-26,Renewal,,
3,Tour Operator,ISLAWANDERS TRAVEL & TOURS SERVICES,"San Jose, Dinagat Islands",9954975188,thyrajm89@gmail.com,DOT-R13-TOP-00908-2024,30-June-26,New,,
,,,,,,,,,,
1,Tourist Water Transport Operator,VIEL'S SHIPPING LINES 1-2-3,"Wilson, San Jose, Dinagat Islands",9951963747,yangkyungsoo92@gmail.com,DOT-R13-TWT-01041-2024,30-Apr-26,New,,
2,Tourist Water Transport Operator,VIEL'S SHIPPING LINES 1-2-3-5,"Wilson, San Jose, Dinagat Islands",09951963747/ 0919-728-6728,yangkyungsoo92@gmail.com,DOT-R13-TWT-01041-2024,30-Apr-26,New,,
3,Tourist Water Transport Operator (Recreational Boat),Sea Side Boat Rental,"San Jose, Dinagat Islands",9985102681,emas_ing51@yahoo.com,DOT-R13-TWT-01369-2025,30-Apr-26,,,
4,Tourist Water Transport Operator (Recreational Boat),AIAN JEANROE BOAT RENTAL,"Santa Cruz, San Jose, Dinagat Islands",9662657639,aianjeanroe@gmail.com,DOT-R13-TWT-01370-2025,30-Apr-26,,,
4,Tourist Water Transport Operator (Recreational Boat),PREGONER SEA EXPRESS,"San Jose, Dinagat Islands",9092863281,milapregoner5@gmail.com,DOT-R13-TWT-01365-2025,30-Apr-26,,,
,,,,,,,,,,
,DINAGAT,,,,,,,,,
1,Homestay,Sandollar Homestay,"Dinagat, Dinagat Islands",9662538848,sezzy.addy@gmail.com,DOT-R13-HMY-01087-2024,31-Oct-26,New,,
2,Homestay,Oceanfront Homestay,"Dinagat, Dinagat Islands",9517570374,loveblyyala@gmail.com,DOT-R13-HMY-00521-2023,31-Oct-26,Renewal,,
3,Homestay,D.M BEACH HOUSE,"Dinagat, Dinagat Islands",0915 334 7593,dmhousebeach@gmail.com,DOT-R13-HMY-01389-2025,31-Oct-26,,,
,,,,,,,,,,
1,Tour Operator,Sanddollar Travel and Tours,"Dinagat, Dinagat Islands",9662538848,sgo79@yahoo.com,DOT-R13-TOP-00958-2024,30-Jun-26,Renewal,,
,,,,,,,,,,
,LORETO,,,,,,,,,
1,Homestay,STELLAN-RHINE HOMESTAY,"P5 Santiago (Pob.5), Loreto, Dinagat Islands",9269711518,nievalyn77@gmail.com,DOT-R13-HMY-01130-2024,31-Oct-26,New,,
,,,,,,,,,,
,BASILISA,,,,,,,,,
1,Homestay,Park Forest Resort,"Purok 8 Tag-abaca, Basilisa, Dinagat Islands",9061215349,forestparkresort26@gmail.com,DOT-R13-HMY-00534-2023,31-Oct-26,,,
,,,,,,,,,,
1,Tour Guide [Community Guide],RAYMOND CANTUBA JAPAY,"Coring, Basilisa, Dinagat Islands",9979082157,japayraymond@gmail.com,DOT-R13-TGD-00891-2024,30-June-2026,New,,
2,Tour Guide [Community Guide],INCARNACION MARTESO PEREZ,"Doña Helene, basilisa dinagat islands",9150936317,encarperez3@gmail.com,DOT-R13-TGD-01351-2025,30-June-2027,1,,
,,,,,,,,,,
,LIBJO,,,,,,,,,
1,Tour Guide [Community Guide],HERVEM CLAVERIA SUMAYANG,"Libjo, Dinagat Islands",9077735384,hervemcsumayang2024@gmail.com,DOT-R13-TGD-00886-2024,30-June-2026,New,,
2,Tour Guide [Community Guide],JHONBURGE DARGANTES ALPAJORA,"Libjo, Dinagat Islands",9053183659,jjjburge38@gmail.com,DOT-R13-TGD-00568-2023,30-June-2026,Renewal,,
,,,,,,,,,,
,,,,,,,,,,
,CAGDIANAO,,,,,,,,,
1,Homestay,BLESSED-BRADGETTE RESORT,"Cagdianao, Dinagat, Islands",09454262625/ 09283765692,charloumacheca2@gmail.com,DOT-R13-HMY-01278-2025,31-Oct-26,,,
2,Homestay,5'S ISLAND HOMESTAY,"Cagdianao, Dinagat, Islands",9384316568,arseniaeludo1@gmail.com,DOT-R13-HMY-01277-2025,31-Oct-26,,,
3,Homestay,ZANES TRAVELLERS INN,"Cagdianao, Dinagat, Islands",9850052478,lhenmduero28@gmail.com,DOT-R13-HMY-01354-2025,31-Oct-26,,,
4,Homestay,FLUIR FRIO BEACH RESORT,"Cagdianao, Dinagat, Islands",9853248617,lilibethhaegglund2@gmail.com,DOT-R13-HMY-01356-2025,31-Oct-26,,,
,BAYUGAN,,,,,,,,,
1,Mabuhay Accommodation,Almas Budgetel,"Agusan del Sur, Bayugan City, Poblacion",(085)830-5027 / 09388950042,almasbudgetel@gmail.com,DOT-R13-MAB-00104-2021,31-Oct-26,Renewal,,
2,Mabuhay Accommodation,L and A Suites,"Maygatasan, Bayugan City, Agusan del Sur",9385521869,eramiscecillea@gmail.com,DOT-R13-MAB-00903-2024,31-Oct-26,Renewal,,
3,Mabuhay Accommodation,Cris Inn,"Maygatasan, Bayugan City, Agusan del Sur",9626841057,crisinnbayugan@gmail.com,DOT-R13-MAB-00945-2024,31-Oct-25,Renewal,,
4,Mabuhay Accommodation,Westhern Lodging House,"P-23 Brgy. Poblacion, Bayugan City, Agusan del Sur",9476277346,marilou.cosina002@deped.gov.ph,DOT-R13-MAB-01104-2024,31-Oct-25,New,,
5,Mabuhay Accommodation,Casa de los Amantes Inn,"Agusan del Sur, Bayugan City, Canayugan",9533720290,erlinda_sarque@yahoo.com,DOT-R13-MAB-00217-2022,31-Oct-26,Renewal,,
6,Mabuhay Accommodation,THE KIBBUTZ GUEST HOUSE AND INN,"Maygatasan, Bayugan City, Agusan del Sur",9514860818,kibbutzinn2023@gmail.com,DOT-R13-MAB-00960-2024,31-Oct-25,1-Jan-00,11-Jan-00,Renewal (Basic)
,,,,,,,,,,
1,Tour Guide [Community Guide],REGINE JUMAWAN CUSAP,"Poblacion, Bayugan City, Agusan del Sur",9381578067,jumawan_regine@yahoo.com,DOT-R13-TGD-00235-2022,30-Jun-26,Renewal,,
2,Tour Guide [Community Guide],Jewel Sabuero Reusora,"Wawa, Bayugan City, Agusan del Sur",9465104733,jewlsreusora@gmail.com,DOT-R13-TGD-00580-2023,30-Jun-26,Renewal,,
